,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
3140,0,self-employed,married,tertiary,no,0,no,yes,cellular,0,jun,1,0,1,1,failure,no
3141,1,technician,divorced,secondary,no,0,yes,yes,cellular,1,apr,0,0,1,1,failure,no
3142,0,technician,divorced,secondary,no,0,yes,yes,cellular,1,nov,0,1,1,1,failure,no
3143,0,self-employed,single,tertiary,no,1,no,no,cellular,1,sep,1,1,1,1,success,yes
3144,0,student,single,tertiary,no,1,no,no,cellular,0,dec,0,0,1,1,success,no
3145,1,self-employed,single,tertiary,no,1,no,no,cellular,0,jun,0,1,1,1,failure,no
3146,1,entrepreneur,married,tertiary,no,0,yes,no,cellular,0,may,1,1,1,1,failure,no
3147,1,entrepreneur,married,primary,no,1,yes,no,cellular,1,nov,1,1,1,1,other,no
3148,0,blue-collar,married,secondary,no,0,yes,yes,cellular,0,may,0,1,1,1,failure,no
3149,1,blue-collar,single,primary,no,1,no,no,cellular,0,feb,1,1,1,1,failure,no
3150,0,management,married,tertiary,no,0,yes,no,cellular,0,jun,0,1,1,1,failure,no
3151,0,management,married,tertiary,no,0,no,no,cellular,0,apr,1,1,1,1,failure,no
3152,1,self-employed,divorced,tertiary,no,0,yes,no,cellular,0,apr,0,0,1,1,success,yes
3153,0,student,married,tertiary,no,1,no,no,cellular,1,mar,0,1,1,1,failure,no
3154,0,management,divorced,tertiary,no,0,no,no,cellular,1,aug,1,1,1,1,failure,no
3155,0,technician,married,secondary,no,0,yes,yes,cellular,1,jul,0,1,1,1,failure,no
3156,1,management,divorced,secondary,no,0,yes,no,cellular,0,may,0,0,1,1,failure,no
3157,0,technician,single,secondary,no,1,no,yes,cellular,1,jul,0,1,1,1,failure,no
3158,1,retired,divorced,primary,no,1,no,no,telephone,0,jul,1,0,1,1,success,yes
3159,0,services,married,tertiary,no,0,yes,no,cellular,0,jun,1,1,1,1,failure,no
3160,0,entrepreneur,married,tertiary,no,1,yes,yes,cellular,1,jul,0,1,1,1,failure,no
3161,1,services,married,secondary,no,1,yes,no,cellular,0,may,0,0,1,1,failure,no
3162,1,blue-collar,married,primary,no,1,yes,no,cellular,0,may,0,1,1,1,failure,no
3163,1,retired,married,secondary,no,1,no,yes,cellular,0,mar,1,1,1,1,failure,yes
3164,0,services,divorced,secondary,no,0,yes,no,cellular,0,may,0,0,1,1,failure,no
3165,1,admin.,married,secondary,no,1,no,no,cellular,0,oct,1,1,1,1,failure,no
3166,0,unemployed,single,secondary,yes,0,yes,no,cellular,0,may,0,1,1,1,failure,no
3167,0,student,single,tertiary,no,1,no,no,cellular,0,feb,0,0,1,1,failure,no
3168,1,housemaid,married,primary,no,0,no,no,cellular,0,jun,0,1,1,1,failure,no
3169,0,technician,single,secondary,no,1,yes,no,cellular,1,nov,1,0,1,1,failure,yes
3170,1,admin.,single,secondary,no,1,yes,no,cellular,1,may,0,0,1,1,failure,no
3171,1,technician,divorced,secondary,no,0,yes,yes,cellular,0,may,1,0,1,1,other,no
3172,0,management,married,tertiary,no,0,yes,no,cellular,1,may,0,1,1,1,failure,no
3173,0,blue-collar,married,secondary,no,1,no,no,cellular,0,may,0,0,1,1,failure,no
3174,0,management,single,tertiary,no,1,no,no,cellular,1,apr,1,0,1,1,failure,no
3175,1,housemaid,married,secondary,no,1,no,no,telephone,0,feb,1,1,1,1,failure,yes
3176,1,technician,single,tertiary,no,1,yes,no,cellular,1,may,0,1,1,1,failure,no
3177,0,technician,married,secondary,no,1,yes,no,cellular,0,jul,1,1,1,1,failure,yes
3178,1,services,married,secondary,no,0,yes,no,cellular,1,may,0,1,1,1,failure,no
3179,0,housemaid,single,secondary,no,0,yes,no,cellular,0,may,1,1,1,1,failure,no
3180,0,management,married,tertiary,no,0,no,yes,telephone,0,nov,1,0,1,1,failure,no
3181,1,blue-collar,married,secondary,no,1,yes,no,cellular,1,jun,0,1,1,1,failure,no
3182,1,management,married,tertiary,no,0,no,no,cellular,1,aug,0,1,1,1,failure,no
3183,1,services,married,secondary,no,0,yes,no,cellular,0,may,1,1,1,1,failure,no
3184,0,technician,single,tertiary,no,0,yes,yes,cellular,1,may,1,1,1,1,failure,yes
3185,0,management,married,secondary,no,0,yes,no,cellular,1,may,1,0,1,1,failure,no
3186,0,entrepreneur,married,secondary,no,0,no,no,cellular,1,nov,0,0,1,1,failure,no
3187,0,student,single,secondary,no,1,no,no,cellular,1,jul,1,0,1,1,failure,no
3188,1,blue-collar,divorced,primary,no,0,yes,no,cellular,0,may,1,0,1,1,failure,no
3189,1,management,divorced,tertiary,no,0,no,yes,cellular,0,jun,1,1,1,1,failure,yes
3190,0,blue-collar,married,secondary,no,1,yes,no,cellular,0,feb,0,0,1,1,failure,no
3191,1,blue-collar,married,secondary,no,0,yes,no,cellular,0,jun,1,0,1,1,failure,no
3192,1,technician,married,tertiary,no,0,yes,no,cellular,0,feb,0,1,1,1,failure,no
3193,1,management,single,tertiary,no,1,no,no,telephone,1,aug,0,1,1,1,failure,no
3194,0,unemployed,married,secondary,no,1,yes,no,cellular,0,feb,1,1,1,1,failure,no
3195,0,technician,single,secondary,no,0,yes,no,cellular,0,may,0,0,1,1,failure,no
3196,0,technician,single,secondary,no,0,no,no,cellular,0,feb,1,1,1,1,failure,no
3197,0,services,married,secondary,no,1,yes,no,cellular,0,may,1,1,1,1,other,no
3198,0,self-employed,single,primary,no,0,no,yes,cellular,0,jun,0,0,1,1,failure,no
3199,0,management,divorced,tertiary,no,0,yes,yes,cellular,1,may,1,1,1,1,failure,no
3200,0,admin.,single,secondary,no,0,no,yes,cellular,1,may,1,1,1,1,failure,no
3201,0,entrepreneur,married,secondary,no,0,yes,no,cellular,0,jun,0,1,1,1,failure,no
3202,1,blue-collar,married,primary,no,0,yes,no,cellular,0,jun,0,1,1,1,failure,no
3203,1,housemaid,married,primary,no,1,no,no,cellular,0,jun,1,0,1,1,failure,no
3204,0,technician,married,secondary,no,1,yes,no,cellular,0,feb,1,1,1,1,failure,no
3205,1,retired,married,secondary,no,1,no,no,cellular,0,jun,1,0,1,1,failure,no
3206,0,self-employed,single,tertiary,no,0,yes,no,cellular,0,may,0,1,1,1,failure,no
3207,1,admin.,single,secondary,no,1,yes,no,cellular,0,jun,1,1,1,1,failure,no
3208,0,blue-collar,married,primary,no,0,no,no,cellular,0,jul,0,1,1,1,failure,no
3209,0,housemaid,married,tertiary,no,0,yes,no,cellular,1,nov,0,1,1,1,failure,no
3210,0,technician,divorced,tertiary,no,1,yes,no,cellular,1,nov,1,1,1,1,failure,no
3211,1,housemaid,married,secondary,no,1,yes,no,cellular,1,jan,1,1,1,1,failure,no
3212,0,services,single,secondary,no,0,yes,no,cellular,1,may,1,1,1,1,failure,no
3213,1,services,married,secondary,no,0,yes,no,cellular,0,may,0,0,1,1,failure,no
3214,0,admin.,married,secondary,no,1,yes,no,cellular,1,may,1,0,1,1,failure,no
3215,1,technician,single,tertiary,no,1,no,no,cellular,1,aug,0,1,1,1,failure,no
3216,1,blue-collar,divorced,primary,no,0,yes,no,cellular,1,may,0,1,1,1,failure,no
3217,0,management,single,secondary,no,1,yes,no,cellular,1,may,1,1,1,1,failure,no
3218,0,technician,married,secondary,no,1,yes,no,cellular,0,may,0,0,1,1,failure,no
3219,1,blue-collar,married,secondary,no,1,no,no,cellular,0,jul,1,0,1,1,failure,no
3220,1,blue-collar,married,primary,no,0,yes,no,cellular,0,may,0,0,1,1,failure,no
3221,1,services,married,secondary,no,0,yes,no,cellular,0,may,1,0,1,1,success,yes
3222,0,management,divorced,tertiary,no,1,yes,no,cellular,1,may,1,1,1,1,failure,yes
3223,1,blue-collar,married,secondary,yes,0,no,no,cellular,1,aug,1,1,1,1,failure,yes
3224,0,technician,single,secondary,no,0,yes,no,cellular,1,may,0,1,1,1,failure,no
3225,1,technician,single,secondary,no,0,yes,no,cellular,0,may,1,1,1,1,failure,no
3226,1,blue-collar,divorced,primary,no,0,yes,no,cellular,1,jul,1,1,1,1,failure,yes
3227,0,technician,single,secondary,no,0,no,yes,cellular,1,jan,0,0,1,1,failure,no
3228,1,services,single,secondary,no,0,yes,no,cellular,0,jun,1,1,1,1,failure,no
3229,1,housemaid,married,secondary,no,1,yes,no,cellular,1,may,0,1,1,1,success,no
3230,1,services,married,secondary,no,0,no,no,cellular,1,may,1,1,1,1,failure,no
3231,1,services,married,secondary,no,1,no,no,cellular,1,nov,1,0,1,1,failure,yes
3232,0,blue-collar,married,secondary,no,1,no,no,cellular,0,may,1,0,1,1,failure,no
3233,1,technician,married,secondary,no,0,yes,yes,telephone,0,jul,0,0,1,1,failure,no
3234,0,management,married,tertiary,no,1,no,no,cellular,0,aug,1,0,1,1,other,yes
3235,1,technician,married,secondary,no,1,no,no,cellular,1,aug,1,1,1,1,failure,no
3236,1,technician,married,secondary,no,1,no,no,telephone,1,aug,0,1,1,1,failure,no
3237,1,blue-collar,married,secondary,no,0,yes,yes,cellular,0,may,0,1,1,1,failure,no
3238,0,admin.,divorced,secondary,no,1,yes,no,cellular,1,may,0,0,1,1,failure,no
3239,1,entrepreneur,divorced,tertiary,no,0,yes,no,cellular,0,jun,1,1,1,1,failure,no
3240,0,blue-collar,single,primary,no,1,yes,no,cellular,1,may,0,0,1,1,failure,no
3241,0,self-employed,single,secondary,no,0,yes,yes,cellular,0,feb,0,0,1,1,failure,no
3242,1,blue-collar,married,primary,no,1,no,no,cellular,1,aug,0,1,1,1,failure,no
3243,1,technician,married,secondary,no,0,yes,no,cellular,0,may,0,0,1,1,failure,no
3244,0,blue-collar,married,secondary,no,0,yes,yes,cellular,1,may,0,1,1,1,failure,no
3245,0,services,married,secondary,no,0,yes,no,cellular,1,jan,0,1,1,1,failure,no
3246,1,management,married,secondary,no,1,no,no,cellular,1,nov,1,1,1,1,success,yes
3247,0,self-employed,single,tertiary,no,0,no,no,cellular,0,jun,0,0,1,1,failure,no
3248,0,technician,married,tertiary,no,1,yes,no,cellular,1,jun,0,1,1,1,failure,no
3249,1,technician,married,secondary,no,0,yes,no,cellular,1,jun,0,0,1,1,failure,no
3250,0,technician,divorced,secondary,no,0,no,no,telephone,1,nov,0,0,1,1,failure,no
3251,1,management,married,tertiary,no,1,yes,no,cellular,0,aug,1,1,1,1,failure,no
3252,1,self-employed,married,secondary,no,1,no,no,cellular,0,aug,1,1,1,1,failure,yes
3253,1,admin.,single,secondary,no,1,yes,no,cellular,1,jan,1,0,1,1,failure,no
3254,0,technician,single,tertiary,no,0,no,no,cellular,1,aug,1,1,1,1,failure,no
3255,1,retired,single,secondary,no,1,no,no,telephone,0,dec,1,0,1,1,failure,yes
3256,0,admin.,divorced,tertiary,no,1,no,no,cellular,0,may,1,1,1,1,failure,yes
3257,1,admin.,married,secondary,no,0,yes,no,cellular,0,jul,1,0,1,1,failure,no
3258,1,admin.,single,secondary,no,0,yes,no,cellular,0,may,1,1,1,1,failure,no
3259,0,services,married,secondary,no,0,yes,no,cellular,0,may,1,0,1,1,failure,yes
3260,1,blue-collar,divorced,secondary,no,1,yes,no,cellular,1,jun,0,1,1,1,failure,no
3261,0,management,married,tertiary,no,1,yes,no,cellular,1,jun,1,1,1,1,failure,no
3262,1,management,married,tertiary,no,1,no,no,cellular,1,aug,1,1,1,1,failure,yes
3263,1,management,married,primary,no,0,yes,no,cellular,0,may,0,0,1,1,failure,no
3264,1,retired,married,secondary,no,1,yes,no,cellular,0,jun,0,1,1,1,failure,no
3265,1,self-employed,married,secondary,no,0,yes,no,telephone,0,may,1,1,1,1,other,no
3266,1,housemaid,married,secondary,no,0,yes,yes,cellular,0,jul,1,1,1,1,failure,no
3267,0,blue-collar,single,secondary,no,0,no,no,cellular,0,apr,1,0,1,1,failure,no
3268,1,blue-collar,married,secondary,no,0,yes,no,cellular,1,may,0,0,1,1,failure,no
3269,0,admin.,married,secondary,no,0,no,no,cellular,0,aug,0,0,1,1,failure,no
3270,1,retired,single,secondary,no,1,no,no,cellular,0,jun,0,0,1,1,failure,no
3271,0,blue-collar,single,tertiary,no,1,no,no,cellular,1,may,1,1,1,1,failure,no
3272,0,admin.,single,secondary,no,1,yes,no,cellular,1,may,1,0,1,1,failure,no
3273,0,technician,divorced,secondary,no,1,no,yes,cellular,0,aug,1,1,1,1,failure,no
3274,1,technician,single,secondary,no,0,no,yes,cellular,1,jul,0,1,1,1,failure,no
3275,1,technician,married,secondary,no,1,no,no,cellular,0,aug,1,1,1,1,failure,yes
3276,1,blue-collar,married,secondary,no,1,yes,no,cellular,0,may,0,1,1,1,failure,no
3277,0,blue-collar,married,secondary,no,0,yes,no,cellular,1,may,1,1,1,1,failure,no
3278,0,management,single,tertiary,no,1,yes,no,cellular,1,nov,1,0,1,1,failure,no
3279,1,blue-collar,married,secondary,no,0,no,no,cellular,1,jul,0,0,1,1,failure,no
3280,0,blue-collar,single,tertiary,no,0,yes,no,cellular,0,feb,0,1,1,1,failure,no
3281,1,management,married,secondary,no,0,no,no,cellular,1,jan,1,1,1,1,failure,no
3282,0,unemployed,married,secondary,no,0,yes,no,cellular,1,may,1,1,1,1,failure,no
3283,1,blue-collar,married,primary,no,0,no,yes,cellular,0,may,1,0,1,1,failure,no
3284,0,management,married,secondary,no,1,no,no,cellular,1,aug,1,1,1,1,failure,no
3285,1,blue-collar,divorced,secondary,no,1,yes,no,cellular,1,apr,1,1,1,1,failure,no
3286,1,admin.,divorced,secondary,no,1,no,no,cellular,0,sep,0,0,1,1,other,no
3287,1,technician,married,secondary,no,1,yes,no,cellular,0,jun,0,1,1,1,failure,no
3288,0,admin.,single,secondary,no,0,yes,no,cellular,0,jun,0,1,1,1,failure,no
3289,0,management,single,tertiary,no,0,no,no,cellular,0,jul,0,0,1,1,failure,no
3290,1,management,married,tertiary,no,1,no,no,cellular,1,jun,0,1,1,1,failure,no
3291,1,entrepreneur,married,primary,no,0,yes,no,cellular,1,nov,1,1,1,1,failure,yes
3292,1,management,married,primary,no,1,yes,no,cellular,1,jul,0,1,1,1,failure,no
3293,1,blue-collar,married,secondary,no,1,yes,no,cellular,1,aug,0,1,1,1,failure,no
3294,0,admin.,single,secondary,no,0,yes,no,cellular,1,jun,1,0,1,1,success,yes
3295,1,services,divorced,secondary,no,0,no,yes,cellular,1,jul,1,0,1,1,failure,no
3296,1,blue-collar,married,secondary,no,1,yes,no,cellular,0,jun,0,1,1,1,failure,no
3297,1,blue-collar,divorced,secondary,no,1,no,no,cellular,1,jun,1,1,1,1,failure,no
3298,1,management,married,tertiary,no,0,no,no,cellular,1,aug,0,1,1,1,failure,no
3299,0,services,married,secondary,no,0,yes,yes,cellular,1,nov,1,1,1,1,failure,no
3300,0,admin.,married,secondary,no,1,yes,no,cellular,1,jul,0,1,1,1,failure,no
3301,0,services,single,secondary,no,1,no,no,cellular,1,nov,1,1,1,1,failure,yes
3302,0,housemaid,single,tertiary,no,0,no,no,cellular,0,aug,0,0,1,1,success,yes
3303,0,admin.,single,secondary,no,0,no,yes,cellular,0,jul,1,1,1,1,failure,yes
3304,0,management,single,tertiary,no,1,yes,no,cellular,0,jul,1,0,1,1,failure,no
3305,0,blue-collar,single,secondary,no,0,yes,no,cellular,1,may,1,0,1,1,failure,no
3306,1,technician,divorced,primary,no,0,no,yes,cellular,0,feb,0,1,1,1,failure,no
3307,1,blue-collar,married,secondary,no,1,no,no,cellular,0,aug,0,1,1,1,failure,no
3308,1,management,married,tertiary,no,0,no,no,cellular,0,jul,0,0,1,1,failure,no
3309,0,self-employed,single,tertiary,no,1,no,no,cellular,0,jul,1,0,1,1,failure,yes
3310,0,technician,single,secondary,no,0,yes,yes,cellular,0,may,0,0,1,1,failure,no
3311,1,management,married,secondary,no,1,no,yes,cellular,0,jul,0,0,1,1,failure,no
3312,0,management,married,tertiary,no,1,yes,no,cellular,1,nov,1,0,1,1,failure,no
3313,0,management,married,tertiary,no,0,no,no,cellular,0,aug,0,1,1,1,failure,no
3314,1,management,married,secondary,no,0,no,no,cellular,0,jun,0,1,1,1,failure,no
3315,1,services,single,tertiary,no,1,no,no,cellular,0,may,1,0,1,1,failure,no
3316,0,admin.,married,secondary,no,1,yes,no,cellular,1,may,0,0,1,1,failure,no
3317,0,entrepreneur,single,tertiary,no,0,no,no,cellular,0,feb,0,1,1,1,failure,no
3318,1,blue-collar,married,secondary,no,0,yes,yes,cellular,0,feb,1,1,1,1,failure,no
3319,1,blue-collar,divorced,secondary,no,0,yes,no,cellular,0,may,1,0,1,1,failure,no
3320,0,technician,single,secondary,no,1,yes,no,cellular,0,jun,1,1,1,1,failure,yes
3321,0,management,single,tertiary,no,0,yes,no,cellular,1,dec,1,1,1,1,failure,yes
3322,0,admin.,single,secondary,no,1,no,yes,cellular,0,jun,0,1,1,1,success,no
3323,1,technician,divorced,secondary,no,1,no,no,cellular,0,aug,1,1,1,1,failure,no
3324,0,blue-collar,married,secondary,no,1,no,no,cellular,1,apr,1,1,1,1,failure,no
3325,1,technician,married,secondary,no,1,no,no,cellular,1,may,1,0,1,1,other,yes
3326,1,retired,divorced,secondary,no,0,yes,no,cellular,0,jun,0,1,1,1,failure,no
3327,0,self-employed,single,tertiary,no,0,yes,yes,telephone,1,oct,1,0,1,1,failure,yes
3328,1,unemployed,married,primary,no,0,yes,no,cellular,0,may,1,1,1,1,failure,no
3329,1,technician,single,secondary,no,0,no,no,cellular,1,jul,0,1,1,1,failure,no
3330,0,management,single,tertiary,no,1,no,no,cellular,1,jan,1,0,1,1,failure,no
3331,0,management,single,tertiary,no,0,no,no,telephone,0,feb,1,1,1,1,failure,no
3332,0,admin.,single,tertiary,no,0,no,no,cellular,0,feb,0,1,1,1,failure,no
3333,1,management,married,tertiary,no,1,no,no,cellular,1,aug,1,1,1,1,failure,no
3334,0,blue-collar,divorced,secondary,no,1,yes,no,cellular,1,jul,1,1,1,1,failure,no
3335,1,blue-collar,married,primary,no,1,no,no,cellular,1,jun,1,1,1,1,failure,no
3336,0,services,married,secondary,no,0,yes,no,cellular,0,may,1,1,1,1,failure,no
3337,1,services,married,secondary,yes,0,no,no,cellular,1,aug,0,1,1,1,failure,no
3338,0,blue-collar,married,primary,no,1,yes,no,cellular,0,jun,0,1,1,1,failure,no
3339,0,technician,married,tertiary,no,1,no,no,cellular,1,nov,1,0,1,1,other,yes
3340,1,entrepreneur,married,primary,no,1,no,yes,telephone,1,nov,0,1,1,1,failure,no
3341,1,services,married,secondary,no,0,no,no,cellular,1,jul,0,0,1,1,failure,no
3342,0,self-employed,married,tertiary,no,1,yes,yes,cellular,0,oct,1,1,1,1,other,no
3343,1,admin.,married,tertiary,no,1,no,no,cellular,1,jun,1,0,1,1,failure,no
3344,0,technician,single,secondary,no,1,no,no,cellular,0,jun,0,0,1,1,failure,no
3345,1,management,married,tertiary,no,0,yes,no,cellular,1,nov,0,0,1,1,failure,no
3346,0,technician,single,tertiary,no,0,no,no,cellular,1,aug,1,1,1,1,failure,no
3347,1,management,married,secondary,no,1,yes,no,cellular,1,apr,1,0,1,1,failure,no
3348,1,blue-collar,married,secondary,no,0,yes,no,cellular,0,may,0,0,1,1,failure,no
3349,0,student,single,secondary,no,1,no,no,cellular,0,aug,0,1,1,1,success,no
3350,1,services,divorced,secondary,no,0,yes,no,cellular,0,may,1,1,1,1,failure,no
3351,0,management,married,secondary,no,0,no,no,cellular,1,may,0,1,1,1,other,no
3352,1,blue-collar,married,primary,no,1,no,no,cellular,0,jul,1,1,1,1,failure,yes
3353,0,management,married,tertiary,no,1,no,no,cellular,1,aug,0,1,1,1,failure,no
3354,1,technician,married,primary,no,0,no,yes,cellular,1,jul,0,1,1,1,failure,no
3355,0,technician,married,secondary,no,1,no,no,cellular,0,may,0,1,1,1,failure,no
3356,0,blue-collar,married,primary,no,1,yes,no,cellular,1,may,0,1,1,1,failure,no
3357,0,technician,single,tertiary,no,1,yes,yes,cellular,1,may,1,1,1,1,failure,no
3358,0,housemaid,married,primary,no,0,no,no,cellular,1,aug,0,1,1,1,failure,no
3359,1,management,married,tertiary,no,1,no,no,cellular,1,aug,0,1,1,1,failure,no
3360,0,blue-collar,married,secondary,no,0,yes,no,cellular,1,may,0,1,1,1,failure,no
3361,1,management,divorced,tertiary,no,0,no,no,cellular,1,aug,0,1,1,1,failure,no
3362,0,student,married,tertiary,no,1,yes,no,cellular,0,may,1,1,1,1,other,no
3363,1,blue-collar,married,primary,no,1,no,no,cellular,1,jul,0,1,1,1,failure,no
3364,1,management,married,tertiary,no,1,no,yes,telephone,0,jul,1,0,1,1,failure,no
3365,1,admin.,married,secondary,no,1,yes,no,cellular,1,may,0,0,1,1,failure,no
3366,0,technician,married,secondary,no,1,yes,no,cellular,1,may,1,0,1,1,failure,no
3367,1,unemployed,single,tertiary,no,1,no,no,cellular,0,feb,0,1,1,1,other,no
3368,0,technician,married,secondary,no,0,yes,no,cellular,1,may,1,0,1,1,failure,no
3369,0,blue-collar,divorced,secondary,no,1,yes,no,cellular,1,nov,0,1,1,1,failure,no
3370,0,technician,married,secondary,no,0,no,no,telephone,0,aug,0,1,1,1,failure,no
3371,1,management,married,secondary,no,0,no,yes,cellular,0,jul,0,1,1,1,failure,no
3372,0,management,single,tertiary,no,0,yes,no,telephone,0,may,1,1,1,1,other,no
3373,0,entrepreneur,married,tertiary,no,1,yes,no,cellular,1,may,0,1,1,1,failure,no
3374,1,management,single,tertiary,no,1,yes,yes,cellular,1,nov,0,1,1,1,failure,no
3375,0,management,single,tertiary,no,0,no,no,cellular,1,jan,0,1,1,1,failure,no
3376,1,blue-collar,married,primary,no,1,yes,no,cellular,1,may,0,1,1,1,failure,no
3377,0,blue-collar,single,secondary,no,0,yes,no,cellular,0,may,0,0,1,1,failure,no
3378,1,unemployed,married,primary,yes,0,no,no,cellular,1,jan,1,1,1,1,failure,no
3379,0,management,single,tertiary,no,1,no,no,cellular,1,jan,1,1,1,1,failure,no
3380,0,blue-collar,married,secondary,no,0,yes,no,cellular,1,nov,1,0,1,1,failure,no
3381,0,blue-collar,single,secondary,no,1,no,no,cellular,1,dec,1,1,1,1,failure,yes
3382,0,management,single,tertiary,no,0,yes,no,cellular,0,nov,1,0,1,1,failure,yes
3383,1,blue-collar,married,secondary,no,1,yes,yes,cellular,1,may,0,1,1,1,failure,no
3384,1,technician,married,secondary,no,1,no,yes,telephone,1,jul,1,0,1,1,failure,no
3385,0,management,married,tertiary,no,0,yes,no,cellular,0,feb,1,1,1,1,success,yes
3386,0,blue-collar,married,primary,no,0,yes,no,cellular,0,jul,0,1,1,1,failure,no
3387,0,management,single,tertiary,no,1,no,no,cellular,0,aug,1,1,1,1,failure,no
3388,0,technician,single,secondary,no,0,no,yes,cellular,0,oct,0,0,1,1,failure,yes
3389,1,technician,married,secondary,no,1,no,no,cellular,0,aug,0,1,1,1,failure,no
3390,0,management,single,tertiary,no,0,yes,yes,cellular,0,may,0,1,1,1,other,no
3391,1,retired,married,primary,no,1,no,no,cellular,0,jun,0,1,1,1,failure,no
3392,1,management,single,secondary,no,1,yes,no,cellular,0,may,0,0,1,1,failure,no
3393,1,blue-collar,married,primary,no,1,yes,no,cellular,0,may,1,1,1,1,failure,no
